"","Sample_ID","Sample_date","Sample_site","Water_body","Depth_m","Latitude","Longitude","Year","Month","Day","DOY","Time","Diatoms","Chrysophytes","Cryptophytes","Green_algae","Cyanobacteria","Dinoflagellates","Edibles","Inedibles","TotalPP","Site_consolidated"
"484","20130715-1279_20m","2013-07-15","1279_20m","Central Erie",20,41.85916667,-81.33722222,2013,7,15,196,2013.53424657534,1.985692011,0,0.788649477,0.290718955,1.424294971,0.034493418,3.094787498,1.429061334,4.523848832,"1279_20m"
"485","20130715-1280_15m","2013-07-15","1280_15m","Central Erie",15,41.812222,-81.310556,2013,7,15,196,2013.53424657534,0.021003767,0,0.308133442,0.087547861,0.026948751,0,0.41668507,0.026948751,0.443633821,"1280_15m"
"486","20130715-1281_10m","2013-07-15","1281_10m","Central Erie",10,41.750278,-81.310556,2013,7,15,196,2013.53424657534,2.152321267,0,0.080064259,0.300077697,0.165846424,0,2.444662175,0.253647472,2.698309647,"1281_10m"
"487","20130715-1281_5m","2013-07-15","1281_5m","Central Erie",5,41.765278,-81.310556,2013,7,15,196,2013.53424657534,0.356795665,0.011259306,0.202688524,0.088550767,0.372094044,0.112316149,0.771610411,0.372094044,1.143704455,"1281_5m"
"488","20130715-1310_5m","2013-07-15","1310_5m","Central Erie",5,41.788611,-81.213333,2013,7,15,196,2013.53424657534,0.13059227,0,0.185668413,0.050468009,0.003614066,0,0.366728692,0.003614066,0.370342758,"1310_5m"
"489","20130715-1318_20m","2013-07-15","1318_20m","Central Erie",20,41.884167,-81.145556,2013,7,15,196,2013.53424657534,0.166604876,0,0.21990663,0.105616023,0.004327045,0,0.492127529,0.004327045,0.496454574,"1318_20m"
"490","20130715-1319_15m","2013-07-15","1319_15m","Central Erie",15,41.841111,-81.145556,2013,7,15,196,2013.53424657534,0.25315318,0,0.286166955,0.147000733,0.030280794,0,0.595700696,0.120900966,0.716601662,"1319_15m"
"491","20130715-1320_10m","2013-07-15","1320_10m","Central Erie",10,41.823056,-81.145556,2013,7,15,196,2013.53424657534,0,0,0.288840815,0.037702836,0.094356721,0,0.326543651,0.094356721,0.420900372,"1320_10m"
"492","20140617-1310_5m","2014-06-17","1310_5m","Central Erie",5,41.788611,-81.213333,2014,6,17,168,2014.45753424658,0,0,0.562118299,0.009548839,0.00077779,0,0.571667138,0.00077779,0.572444928,"1310_5m"
"493","20140617-1319_15m","2014-06-17","1319_15m","Central Erie",15,41.841111,-81.145556,2014,6,17,168,2014.45753424658,0.018446714,0.016911963,0.19796304,0.0251006,0,0,0.258422317,0,0.258422317,"1319_15m"
"494","20140617-1320_10m","2014-06-17","1320_10m","Central Erie",10,41.823056,-81.145556,2014,6,17,168,2014.45753424658,0.074190107,0,0.100595555,0.029402313,0.000660726,0,0.204187975,0.000660726,0.204848701,"1320_10m"
"495","20140711-1279_20m","2014-07-11","1279_20m","Central Erie",20,41.85916667,-81.33722222,2014,7,11,192,2014.52328767123,0.014553169,0.01377565,0.108959059,0.094558548,1.279851201,0,0.217909482,1.293788145,1.511697627,"1279_20m"
"496","20140711-1280_15m","2014-07-11","1280_15m","Central Erie",15,41.812222,-81.310556,2014,7,11,192,2014.52328767123,0.610877792,0.037606908,0.457003643,0.177690294,0.392804734,0,0.828425782,0.847557589,1.675983371,"1280_15m"
"497","20140711-1281_10m","2014-07-11","1281_10m","Central Erie",10,41.750278,-81.310556,2014,7,11,192,2014.52328767123,0.529042098,0.067208844,0.221764702,0.209146432,5.270782579,0.049158469,0.876566259,5.470536865,6.347103124,"1281_10m"
"498","20140711-1281_5m","2014-07-11","1281_5m","Central Erie",5,41.765278,-81.310556,2014,7,11,192,2014.52328767123,0.311673514,0.026041081,0.319345884,0.320777381,0.33645641,0,0.845500439,0.468793831,1.31429427,"1281_5m"
"499","20140711-1310_5m","2014-07-11","1310_5m","Central Erie",5,41.788611,-81.213333,2014,7,11,192,2014.52328767123,0.027891189,0,0.173684844,0.164388837,2.507448067,0.146073407,0.506131586,2.513354758,3.019486344,"1310_5m"
"500","20140711-1318_20m","2014-07-11","1318_20m","Central Erie",20,41.884167,-81.145556,2014,7,11,192,2014.52328767123,0.004921453,0.0345527,0.318305214,0.33043967,2.258702651,0,0.68545072,2.261470968,2.946921688,"1318_20m"
"501","20140711-1319_15m","2014-07-11","1319_15m","Central Erie",15,41.841111,-81.145556,2014,7,11,192,2014.52328767123,0.118037362,0.017458244,0.310729462,0.140370646,0.565778453,0,0.564500124,0.587874043,1.152374167,"1319_15m"
"502","20140711-1320_10m","2014-07-11","1320_10m","Central Erie",10,41.823056,-81.145556,2014,7,11,192,2014.52328767123,0.129122762,0,0.242007991,0.269253936,0.023908506,0,0.596172291,0.068120904,0.664293195,"1320_10m"
"503","20140718-1279_20m","2014-07-18","1279_20m","Central Erie",20,41.85916667,-81.33722222,2014,7,18,199,2014.54246575342,0.473016367,0.03224887,0.120836699,0.097703248,13.50296325,0.493254908,0.317300049,14.402723293,14.720023342,"1279_20m"
"504","20140718-1280_15m","2014-07-18","1280_15m","Central Erie",15,41.812222,-81.310556,2014,7,18,199,2014.54246575342,0.346022419,0.008928592,0.098632437,0.092263693,0.811212674,0,0.351935237,1.005124578,1.357059815,"1280_15m"
"505","20140718-1281_10m","2014-07-18","1281_10m","Central Erie",10,41.750278,-81.310556,2014,7,18,199,2014.54246575342,0.456953574,0.00868081,0.322428078,0.275984007,1.017945496,0,0.840870738,1.241121227,2.081991965,"1281_10m"
"506","20140718-1281_5m","2014-07-18","1281_5m","Central Erie",5,41.765278,-81.310556,2014,7,18,199,2014.54246575342,0.145810755,0,0.241935018,0.523887294,9.485454717,0,0.776161975,9.620925809,10.397087784,"1281_5m"
"507","20140718-1310_5m","2014-07-18","1310_5m","Central Erie",5,41.788611,-81.213333,2014,7,18,199,2014.54246575342,0.274995488,0,0.497192876,0.122047604,0.252997521,0,0.694998505,0.452234984,1.147233489,"1310_5m"
"508","20140718-1318_20m","2014-07-18","1318_20m","Central Erie",20,41.884167,-81.145556,2014,7,18,199,2014.54246575342,0.022211464,0.03113064,0.115684091,0.10393351,0.077608912,0,0.247429286,0.103139331,0.350568617,"1318_20m"
"509","20140718-1319_15m","2014-07-18","1319_15m","Central Erie",15,41.841111,-81.145556,2014,7,18,199,2014.54246575342,1.216551312,0.007766753,0.120778859,0.143447824,0.545860861,0,1.32794079,0.706464819,2.034405609,"1319_15m"
"510","20140718-1320_10m","2014-07-18","1320_10m","Central Erie",10,41.823056,-81.145556,2014,7,18,199,2014.54246575342,0.164102264,0,0.108015794,0.123491815,0.858898457,0.181927211,0.267395833,1.169039708,1.436435541,"1320_10m"
"511","20010802-1279_20m","2001-08-02","1279_20m","Central Erie",20,41.862778,-81.310556,2001,8,2,214,2001.58356164384,0.051940708,0.005325809,0.204541244,0.363661933,0.006360543,0.007322988,0.632792682,0.006360543,0.639153225,"1279_20m"
"512","20010802-1280_15m","2001-08-02","1280_15m","Central Erie",15,41.812222,-81.310556,2001,8,2,214,2001.58356164384,0.033867835,0.002200187,0.101149512,0.128661524,0.008821995,0,0.265879058,0.008821995,0.274701053,"1280_15m"
"513","20010802-1281_10m","2001-08-02","1281_10m","Central Erie",10,41.750278,-81.310556,2001,8,2,214,2001.58356164384,0.621333046,0,0.200874901,0.129089077,0.000680027,0,0.951297024,0.000680027,0.951977051,"1281_10m"
"514","20010802-1281_5m","2001-08-02","1281_5m","Central Erie",5,41.765278,-81.310556,2001,8,2,214,2001.58356164384,2.709487926,0.406020863,0.098192791,0.124432907,0.021087256,0,3.338134487,0.021087256,3.359221743,"1281_5m"
"515","20010802-1318_20m","2001-08-02","1318_20m","Central Erie",20,41.884167,-81.145556,2001,8,2,214,2001.58356164384,0.481783186,0.008590912,0.079332806,0.262890462,0.010724543,0,0.832597366,0.010724543,0.843321909,"1318_20m"
"516","20010802-1319_15m","2001-08-02","1319_15m","Central Erie",15,41.841111,-81.145556,2001,8,2,214,2001.58356164384,0.518791384,0.018416344,0.280491326,0.242924986,0.001715426,0.00600431,0.581179915,0.487163861,1.068343776,"1319_15m"
"517","20010802-1320_10m","2001-08-02","1320_10m","Central Erie",10,41.823056,-81.145556,2001,8,2,214,2001.58356164384,0.020331627,0,0.144988394,0.355225927,0.00403658,0,0.520545948,0.00403658,0.524582528,"1320_10m"
"518","20020809-1279_20m","2002-08-09","1279_20m","Central Erie",20,41.862778,-81.310556,2002,8,9,221,2002.60273972603,0.069141311,0,0.301609132,0.453684025,0.004337116,0,0.824434468,0.004337116,0.828771584,"1279_20m"
"519","20020809-1280_15m","2002-08-09","1280_15m","Central Erie",15,41.812222,-81.310556,2002,8,9,221,2002.60273972603,0.13193397,0,0.135638675,0.601168322,0.004603789,0,0.868740967,0.004603789,0.873344756,"1280_15m"
"520","20020809-1281_10m","2002-08-09","1281_10m","Central Erie",10,41.750278,-81.310556,2002,8,9,221,2002.60273972603,0.029374958,0,0.227432672,0.768879724,0.001504803,0,1.025687354,0.001504803,1.027192157,"1281_10m"
"521","20020809-1281_5m","2002-08-09","1281_5m","Central Erie",5,41.765278,-81.310556,2002,8,9,221,2002.60273972603,0.067543215,0.007339857,0.306520752,0.252145598,0,0,0.633549422,0,0.633549422,"1281_5m"
"522","20020809-1319_15m","2002-08-09","1319_15m","Central Erie",15,41.841111,-81.145556,2002,8,9,221,2002.60273972603,0,0.005448728,0.026941817,0.073780231,0,1.736285755,0.106170776,1.736285755,1.842456531,"1319_15m"
"523","20020826-1281_10m","2002-08-26","1281_10m","Central Erie",10,41.750278,-81.310556,2002,8,26,238,2002.64931506849,0.00309202,0,0.181539776,0.567896326,0.144851071,1.350487665,0.752528122,1.495338736,2.247866858,"1281_10m"
"524","20020826-1310_5m","2002-08-26","1310_5m","Central Erie",5,41.788611,-81.213333,2002,8,26,238,2002.64931506849,0.030260504,0,0.118797603,0.242376748,0.008621306,0,0.391434855,0.008621306,0.400056161,"1310_5m"
"525","20020905-1279_20m","2002-09-05","1279_20m","Central Erie",20,41.862778,-81.310556,2002,9,5,248,2002.67671232877,0.019109332,0,0.314239884,0.81798778,0.054285188,0,1.151336996,0.054285188,1.205622184,"1279_20m"
"526","20020905-1280_15m","2002-09-05","1280_15m","Central Erie",15,41.812222,-81.310556,2002,9,5,248,2002.67671232877,0.015928347,0,0.372474244,0.607163013,0.223093093,0.015205287,1.000154836,0.233709148,1.233863984,"1280_15m"
"527","20020905-1281_10m","2002-09-05","1281_10m","Central Erie",10,41.750278,-81.310556,2002,9,5,248,2002.67671232877,0.108720331,0.608277762,0.415940334,0.624090519,0.259312189,0,1.757028946,0.259312189,2.016341135,"1281_10m"
"528","20020905-1281_5m","2002-09-05","1281_5m","Central Erie",5,41.765278,-81.310556,2002,9,5,248,2002.67671232877,0.032190439,0,0.248719113,0.649951925,0.080315031,0,0.915581074,0.095595434,1.011176508,"1281_5m"
"529","20020913-1279_20m","2002-09-13","1279_20m","Central Erie",20,41.862778,-81.310556,2002,9,13,256,2002.69863013699,0.961325579,0.041227998,0.41343327,0.529054621,0.058645577,0,1.945041468,0.058645577,2.003687045,"1279_20m"
"530","20020913-1280_15m","2002-09-13","1280_15m","Central Erie",15,41.812222,-81.310556,2002,9,13,256,2002.69863013699,0,0.037584492,0.33241459,0.469973831,0.052049694,0,0.839972913,0.052049694,0.892022607,"1280_15m"
"531","20020913-1281_10m","2002-09-13","1281_10m","Central Erie",10,41.750278,-81.310556,2002,9,13,256,2002.69863013699,0.288586758,0,0.131929703,0.469314961,0.112207774,0,0.846919819,0.155119377,1.002039196,"1281_10m"
"532","20020913-1310_5m","2002-09-13","1310_5m","Central Erie",5,41.788611,-81.213333,2002,9,13,256,2002.69863013699,0.067861037,0,0.112067558,0.287617187,0.119509263,0.62007787,1.048089776,0.159043139,1.207132915,"1310_5m"
"533","20020926-1279_20m","2002-09-26","1279_20m","Central Erie",20,41.862778,-81.310556,2002,9,26,269,2002.73424657534,1.295242054,0.015165611,0.532511392,0.243391761,0.307929965,0.069978038,2.156288856,0.307929965,2.464218821,"1279_20m"
"534","20020926-1280_15m","2002-09-26","1280_15m","Central Erie",15,41.812222,-81.310556,2002,9,26,269,2002.73424657534,0.501492044,0,0.479902081,0.38376085,0.062426209,0,0.905340506,0.522240678,1.427581184,"1280_15m"
"535","20020926-1281_10m","2002-09-26","1281_10m","Central Erie",10,41.750278,-81.310556,2002,9,26,269,2002.73424657534,1.597279727,0,0.336194178,0.314377733,0.008595548,0,2.247851638,0.008595548,2.256447186,"1281_10m"
"536","20020926-1281_5m","2002-09-26","1281_5m","Central Erie",5,41.765278,-81.310556,2002,9,26,269,2002.73424657534,16.061315245,0,0.620510461,0.576941011,0.019335321,0,1.833754367,15.444347671,17.278102038,"1281_5m"
"537","20020926-1310_5m","2002-09-26","1310_5m","Central Erie",5,41.788611,-81.213333,2002,9,26,269,2002.73424657534,0.618692283,0,0.203289771,0.107652088,0,0,0.338465075,0.591169067,0.929634142,"1310_5m"
"538","20030808-1280_15m","2003-08-08","1280_15m","Central Erie",15,41.812222,-81.310556,2003,8,8,220,2003.6,0.148811711,0.070991272,0.418035124,2.841312154,0.00471981,0,0.838533612,2.645336459,3.483870071,"1280_15m"
"539","20030808-1281_10m","2003-08-08","1281_10m","Central Erie",10,41.750278,-81.310556,2003,8,8,220,2003.6,0,0,0.176850982,0.252439097,0.000718174,0,0.429290079,0.000718174,0.430008253,"1281_10m"
"540","20030808-1281_5m","2003-08-08","1281_5m","Central Erie",5,41.765278,-81.310556,2003,8,8,220,2003.6,0.324012646,0,0.55492347,0.278396951,0.104422082,0,0.924032396,0.337722753,1.261755149,"1281_5m"
"541","20030808-1310_5m","2003-08-08","1310_5m","Central Erie",5,41.788611,-81.213333,2003,8,8,220,2003.6,0.459511902,0.128872751,0.32433479,0.159542116,0.001870304,0,1.072261559,0.001870304,1.074131863,"1310_5m"
"542","20030910-1279_20m","2003-09-10","1279_20m","Central Erie",20,41.85916667,-81.33722222,2003,9,10,253,2003.6904109589,0.195258846,0,0.18964092,0.661940181,0.221729506,0,0.802986349,0.465583104,1.268569453,"1279_20m"
"543","20030910-1280_15m","2003-09-10","1280_15m","Central Erie",15,41.812222,-81.310556,2003,9,10,253,2003.6904109589,0.498796461,0.054504787,0.338537858,0.284787527,0.03997237,0,0.906689364,0.309909639,1.216599003,"1280_15m"
"544","20030910-1281_10m","2003-09-10","1281_10m","Central Erie",10,41.750278,-81.310556,2003,9,10,253,2003.6904109589,1.068644404,0.0274295,0.90367282,0.222139659,0.154249188,0,2.221886383,0.154249188,2.376135571,"1281_10m"
"545","20030910-1281_5m","2003-09-10","1281_5m","Central Erie",5,41.765278,-81.310556,2003,9,10,253,2003.6904109589,0.245582945,0,1.586998932,0.505407446,0.302416234,0.555441628,2.893430951,0.302416234,3.195847185,"1281_5m"
"546","20030910-1318_20m","2003-09-10","1318_20m","Central Erie",20,41.884167,-81.145556,2003,9,10,253,2003.6904109589,0.584564278,0.025804425,0.136605861,0.648393319,0.037051857,0,0.948582695,0.483837045,1.43241974,"1318_20m"
"547","20030910-1319_15m","2003-09-10","1319_15m","Central Erie",15,41.841111,-81.145556,2003,9,10,253,2003.6904109589,0.247261441,0,0.53815853,0.718922805,8.048876438,0,1.373645451,8.179573763,9.553219214,"1319_15m"
"548","20030910-1320_10m","2003-09-10","1320_10m","Central Erie",10,41.823056,-81.145556,2003,9,10,253,2003.6904109589,0.134148182,0,0.783321821,44.630200066,0.27063149,2.219791166,47.767461235,0.27063149,48.038092725,"1320_10m"
"549","20030924-1281_10m","2003-09-24","1281_10m","Central Erie",11,41.750278,-81.310556,2003,9,24,267,2003.72876712329,0.871209761,0,0.139115006,0.466071274,0.066970095,0,1.340154359,0.203211777,1.543366136,"1281_10m"
"550","20030924-1281_5m","2003-09-24","1281_5m","Central Erie",6,41.765278,-81.310556,2003,9,24,267,2003.72876712329,0.807341638,0,0.193646826,0.441282476,0.147547835,0,1.272073534,0.317745241,1.589818775,"1281_5m"
"551","20030924-1310_5m","2003-09-24","1310_5m","Central Erie",6,41.788611,-81.213333,2003,9,24,267,2003.72876712329,9.347079784,0,0.120803553,0.507389593,0.130905138,0,9.97527293,0.130905138,10.106178068,"1310_5m"
"552","20040730-1279_20m","2004-07-30","1279_20m","Central Erie",20,41.85916667,-81.33722222,2004,7,30,212,2004.57650273224,0.013154749,0,0.292074273,0.151530919,0.010550794,0,0.456759941,0.010550794,0.467310735,"1279_20m"
"553","20040730-1280_15m","2004-07-30","1280_15m","Central Erie",15,41.812222,-81.310556,2004,7,30,212,2004.57650273224,0.010790813,0,0.128104968,0.21575797,0.006538469,0,0.354653751,0.006538469,0.36119222,"1280_15m"
"554","20040730-1281_10m","2004-07-30","1281_10m","Central Erie",10,41.750278,-81.310556,2004,7,30,212,2004.57650273224,0.004822625,0,0.198634397,0.31140848,0.731159914,0.958503087,0.514865502,1.689663001,2.204528503,"1281_10m"
"555","20040730-1281_5m","2004-07-30","1281_5m","Central Erie",5,41.765278,-81.310556,2004,7,30,212,2004.57650273224,0.032860693,0,0.211696428,0.234909108,0.022798585,0,0.478722743,0.023542071,0.502264814,"1281_5m"
"556","20040730-1318_20m","2004-07-30","1318_20m","Central Erie",20,41.884167,-81.145556,2004,7,30,212,2004.57650273224,0.10050047,0.007543023,0.121118557,0.213877114,0.005063651,0,0.443039164,0.005063651,0.448102815,"1318_20m"
"557","20040730-1320_10m","2004-07-30","1320_10m","Central Erie",10,41.823056,-81.145556,2004,7,30,212,2004.57650273224,0.039658754,0,0.797459988,0.356094556,0.01418661,0,1.193213298,0.01418661,1.207399908,"1320_10m"
"558","20040813-1279_20m","2004-08-13","1279_20m","Central Erie",20,41.85916667,-81.33722222,2004,8,13,226,2004.61475409836,0.014853054,0,0.104025796,0.198833248,0.011925132,0,0.317712098,0.011925132,0.32963723,"1279_20m"
"559","20040813-1280_15m","2004-08-13","1280_15m","Central Erie",15,41.812222,-81.310556,2004,8,13,226,2004.61475409836,6.118367731,0,0.215765521,0.131298995,0.0741276,1.167869672,6.465432247,1.241997272,7.707429519,"1280_15m"
"560","20040813-1281_10m","2004-08-13","1281_10m","Central Erie",10,41.750278,-81.310556,2004,8,13,226,2004.61475409836,1.854525475,0,0.361321058,0.267190647,0.060907449,0,2.48303718,0.060907449,2.543944629,"1281_10m"
"561","20040813-1281_5m","2004-08-13","1281_5m","Central Erie",5,41.765278,-81.310556,2004,8,13,226,2004.61475409836,0.015966446,0,0.087683337,0.117750312,0.093761052,2.7435425,0.221400095,2.837303552,3.058703647,"1281_5m"
"562","20040910-1279_20m","2004-09-10","1279_20m","Central Erie",20,41.85916667,-81.33722222,2004,9,10,254,2004.6912568306,0.152536867,0,0.381292916,1.182086841,0.245469349,1.962391864,1.715916624,2.207861213,3.923777837,"1279_20m"
"563","20040910-1280_15m","2004-09-10","1280_15m","Central Erie",15,41.812222,-81.310556,2004,9,10,254,2004.6912568306,0.024957614,0,0.313819587,0.399594347,0.140541702,0,0.738371548,0.140541702,0.87891325,"1280_15m"
"564","20040910-1281_10m","2004-09-10","1281_10m","Central Erie",10,41.750278,-81.310556,2004,9,10,254,2004.6912568306,1.319776943,0,0.193088631,0.552821126,0.131039053,0,0.839391291,1.357334462,2.196725753,"1281_10m"
"565","20040910-1281_5m","2004-09-10","1281_5m","Central Erie",5,41.765278,-81.310556,2004,9,10,254,2004.6912568306,0.075757285,0,0.168610142,0.827182771,0.603327936,0,1.071550198,0.603327936,1.674878134,"1281_5m"
"566","20040910-1318_20m","2004-09-10","1318_20m","Central Erie",20,41.884167,-81.145556,2004,9,10,254,2004.6912568306,0.073785086,0,0.282177528,0.52619313,0.043776266,0,0.882155744,0.043776266,0.92593201,"1318_20m"
"567","20040910-1319_15m","2004-09-10","1319_15m","Central Erie",15,41.841111,-81.145556,2004,9,10,254,2004.6912568306,0.047827568,0,0.317766139,0.425388177,0.14337958,0,0.790981884,0.14337958,0.934361464,"1319_15m"
"568","20040910-1320_10m","2004-09-10","1320_10m","Central Erie",10,41.823056,-81.145556,2004,9,10,254,2004.6912568306,0.129045557,0,0.404156028,0.743696573,0.39304208,0,1.276898158,0.39304208,1.669940238,"1320_10m"
"569","20040916-1279_20m","2004-09-16","1279_20m","Central Erie",20,41.85916667,-81.33722222,2004,9,16,260,2004.70765027322,0.506144192,0,0.728175454,0.721413202,0.027426095,0,1.955732848,0.027426095,1.983158943,"1279_20m"
"570","20040916-1280_15m","2004-09-16","1280_15m","Central Erie",15,41.812222,-81.310556,2004,9,16,260,2004.70765027322,6.404134801,0,1.084290169,0.597245734,0.025728513,0,5.389101063,2.722298154,8.111399217,"1280_15m"
