"","Sample_ID","Sample_date","Sample_site","Latitude","Longitude","Project","Surface_temp","Bottom_temp","Surface_DO","Bottom_DO"
"933","20070502-1281_5m",2007-05-02,"1281_5m",41.765278,-81.310556,"LEPAS",10.1,9.2,11.6,12.2
"934","20070508-1279_20m",2007-05-08,"1279_20m",41.85916667,-81.33722222,"LEPAS",8.3,6.4,12.8,11.1
"935","20070508-1280_15m",2007-05-08,"1280_15m",41.812222,-81.310556,"LEPAS",10.5,7.8,12.8,12.3
"936","20070508-1281_10m",2007-05-08,"1281_10m",41.750278,-81.310556,"LEPAS",11.9,8.2,11.4,12
"937","20070508-1281_5m",2007-05-08,"1281_5m",41.765278,-81.310556,"LEPAS",11.2,9.9,11.5,11.8
"938","20070508-1310_5m",2007-05-08,"1310_5m",41.788611,-81.213333,"LEPAS",9.6,9.1,11.1,11
"939","20070508-1318_20m",2007-05-08,"1318_20m",41.884167,-81.145556,"LEPAS",8.4,6.5,12.5,12.3
"940","20070508-1319_15m",2007-05-08,"1319_15m",41.841111,-81.145556,"LEPAS",10.5,7.4,12,12.3
"941","20070508-1320_10m",2007-05-08,"1320_10m",41.823056,-81.145556,"LEPAS",10.7,8.2,11.2,12.2
"942","20070510-3-996",2007-05-10,"3-996",41.4475,-82.617778,"LEPAS",14.9,10.9,11.8,11.1
"943","20070510-14-972",2007-05-10,"14-972",41.571667,-82.77,"LEPAS",15.7,11.8,11,10.3
"944","20070510-16-970",2007-05-10,"16-970",41.640278,-82.765833,"LEPAS",15.2,10.6,11.4,10.7
"945","20070510-8-994",2007-05-10,"8-994",41.517778,-82.600556,"LEPAS",15.9,10.7,12.2,11.1
"946","20070511-27-918",2007-05-11,"27-918",41.775556,-83.054722,"LEPAS",16,12.6,12.4,9.6
"947","20070511-29-905",2007-05-11,"29-905",41.866389,-83.135278,"LEPAS",16.5,13,12.5,9.5
"948","20070511-36-873",2007-05-11,"36-873",41.768333,-83.300833,"LEPAS",16.2,13.7,10.4,9.2
"949","20070511-37-890",2007-05-11,"37-890",41.7025,-83.248056,"LEPAS",16.9,12.8,10.6,9.8
"950","20070518-1269_15m",2007-05-18,"1269_15m",41.797778,-81.359167,"LEPAS",11.4,10.1,NA,NA
"951","20070518-1281_5m",2007-05-18,"1281_5m",41.765278,-81.310556,"LEPAS",11.4,10.1,11,11
"952","20070522-27-918",2007-05-22,"27-918",41.775556,-83.054722,"LEPAS",15.4,14.6,10.23,9.92
"953","20070522-29-905",2007-05-22,"29-905",41.866389,-83.135278,"LEPAS",15.8,15,10.52,10.44
"954","20070522-36-873",2007-05-22,"36-873",41.768333,-83.300833,"LEPAS",16.4,15.6,10.38,9.58
"955","20070522-37-890",2007-05-22,"37-890",41.7025,-83.248056,"LEPAS",16.5,15.5,10.15,9.75
"956","20070523-1279_20m",2007-05-23,"1279_20m",41.85916667,-81.33722222,"LEPAS",11.4,6.3,11.4,10.4
"957","20070523-1280_15m",2007-05-23,"1280_15m",41.812222,-81.310556,"LEPAS",13.9,9.6,10.9,10
"958","20070523-1281_10m",2007-05-23,"1281_10m",41.750278,-81.310556,"LEPAS",13.4,10.8,10.9,11.8
"959","20070523-1281_5m",2007-05-23,"1281_5m",41.765278,-81.310556,"LEPAS",14.7,12.9,10.9,11.7
"960","20070523-1310_5m",2007-05-23,"1310_5m",41.788611,-81.213333,"LEPAS",12.3,10.6,10.3,10.3
"961","20070523-1318_20m",2007-05-23,"1318_20m",41.884167,-81.145556,"LEPAS",11.5,6.4,11.7,10.4
"962","20070523-1319_15m",2007-05-23,"1319_15m",41.841111,-81.145556,"LEPAS",12.2,9.8,11.2,10.8
"963","20070523-1320_10m",2007-05-23,"1320_10m",41.823056,-81.145556,"LEPAS",12.9,10.1,10.7,10.5
"964","20070523-3-996",2007-05-23,"3-996",41.4475,-82.617778,"LEPAS",16.6,14.9,11.09,11.4
"965","20070523-8-994",2007-05-23,"8-994",41.517778,-82.600556,"LEPAS",14.9,14.2,11.15,10.64
"966","20070523-14-972",2007-05-23,"14-972",41.571667,-82.77,"LEPAS",15.5,15.2,10.1,9.85
"967","20070523-16-970",2007-05-23,"16-970",41.640278,-82.765833,"LEPAS",15.4,14.9,10.88,10.66
"968","20070604-3-996",2007-06-04,"3-996",41.4475,-82.617778,"LEPAS",16.4,14.3,7.63,6.76
"969","20070604-8-994",2007-06-04,"8-994",41.517778,-82.600556,"LEPAS",19.2,13.3,10.4,9.8
"970","20070604-14-972",2007-06-04,"14-972",41.571667,-82.77,"LEPAS",19.5,16.1,8.62,6.65
"971","20070604-16-970",2007-06-04,"16-970",41.640278,-82.765833,"LEPAS",19.3,17.4,8.48,7.02
"972","20070604-27-918",2007-06-04,"27-918",41.775556,-83.054722,"LEPAS",19.6,17.9,9.71,8.44
"973","20070604-29-905",2007-06-04,"29-905",41.866389,-83.135278,"LEPAS",20.5,18.5,9.85,9.02
"974","20070604-36-873",2007-06-04,"36-873",41.768333,-83.300833,"LEPAS",21.3,20.8,8.63,8.24
"975","20070604-37-890",2007-06-04,"37-890",41.7025,-83.248056,"LEPAS",20.8,20.4,9.69,9.33
"976","20070607-1279_20m",2007-06-07,"1279_20m",41.85916667,-81.33722222,"LEPAS",16.5,8.16,10.8,9.3
"977","20070607-1280_15m",2007-06-07,"1280_15m",41.812222,-81.310556,"LEPAS",18.4,16,10,9.3
"978","20070607-1281_10m",2007-06-07,"1281_10m",41.750278,-81.310556,"LEPAS",18.9,16.9,9.9,9.4
"979","20070607-1281_5m",2007-06-07,"1281_5m",41.765278,-81.310556,"LEPAS",19.6,18.8,9.5,9.8
"980","20070607-1310_5m",2007-06-07,"1310_5m",41.788611,-81.213333,"LEPAS",18.8,17.8,8.9,8.9
"981","20070607-1318_20m",2007-06-07,"1318_20m",41.884167,-81.145556,"LEPAS",15.5,7.4,11.2,10
"982","20070607-1319_15m",2007-06-07,"1319_15m",41.841111,-81.145556,"LEPAS",17.7,15.1,10.2,9.6
"983","20070607-1320_10m",2007-06-07,"1320_10m",41.823056,-81.145556,"LEPAS",18.5,16.6,9.9,9.3
"984","20070622-3-996",2007-06-22,"3-996",41.4475,-82.617778,"LEPAS",22.2,22.2,8.97,8.92
"985","20070622-8-994",2007-06-22,"8-994",41.517778,-82.600556,"LEPAS",21.7,18.7,9.2,4.6
"986","20070622-14-972",2007-06-22,"14-972",41.571667,-82.77,"LEPAS",22.2,22.1,7.59,7.51
"987","20070622-16-970",2007-06-22,"16-970",41.640278,-82.765833,"LEPAS",22.3,22.2,8.89,8.52
"988","20070625-1279_20m",2007-06-25,"1279_20m",41.85916667,-81.33722222,"LEPAS",8.21,8.25,7,6.3
"989","20070625-1280_15m",2007-06-25,"1280_15m",41.812222,-81.310556,"LEPAS",20.39,9.81,9.5,8.2
"990","20070625-1281_10m",2007-06-25,"1281_10m",41.750278,-81.310556,"LEPAS",20.57,16.91,8.9,7.5
"991","20070625-1281_5m",2007-06-25,"1281_5m",41.765278,-81.310556,"LEPAS",20.57,16.91,8.9,7.5
"992","20070625-1310_5m",2007-06-25,"1310_5m",41.788611,-81.213333,"LEPAS",20.78,20.5,9.7,9.5
"993","20070625-1318_20m",2007-06-25,"1318_20m",41.884167,-81.145556,"LEPAS",20.26,8.53,9.7,9.6
"994","20070625-1319_15m",2007-06-25,"1319_15m",41.841111,-81.145556,"LEPAS",20.78,10.71,9.6,9.1
"995","20070625-1320_10m",2007-06-25,"1320_10m",41.823056,-81.145556,"LEPAS",21.36,14.84,10.3,7.5
"996","20070625-27-918",2007-06-25,"27-918",41.775556,-83.054722,"LEPAS",22.5,19.1,8.8,7.8
"997","20070625-29-905",2007-06-25,"29-905",41.866389,-83.135278,"LEPAS",22.8,22.9,8.5,8.32
"998","20070625-36-873",2007-06-25,"36-873",41.768333,-83.300833,"LEPAS",23.9,22.9,9.1,8.1
"999","20070625-37-890",2007-06-25,"37-890",41.7025,-83.248056,"LEPAS",24.1,23.8,8.3,7.8
"1000","20070702-3-996",2007-07-02,"3-996",41.4475,-82.617778,"LEPAS",22.4,22.4,8.3,8.24
"1001","20070702-8-994",2007-07-02,"8-994",41.517778,-82.600556,"LEPAS",22.2,22.2,8.37,8.28
"1002","20070702-14-972",2007-07-02,"14-972",41.571667,-82.77,"LEPAS",22.3,22.3,7.91,7.84
"1003","20070702-16-970",2007-07-02,"16-970",41.640278,-82.765833,"LEPAS",22.4,22.2,8.15,7.99
"1004","20070702-27-918",2007-07-02,"27-918",41.775556,-83.054722,"LEPAS",22.7,22.6,8.2,7.9
"1005","20070702-29-905",2007-07-02,"29-905",41.866389,-83.135278,"LEPAS",23.1,22.9,8.07,7.75
"1006","20070702-36-873",2007-07-02,"36-873",41.768333,-83.300833,"LEPAS",23.1,22.9,7.89,7.64
"1007","20070702-37-890",2007-07-02,"37-890",41.7025,-83.248056,"LEPAS",23.1,22.8,7.81,7.7
"1008","20070706-1279_20m",2007-07-06,"1279_20m",41.85916667,-81.33722222,"LEPAS",22.18,8.99,15,13.5
"1009","20070706-1280_15m",2007-07-06,"1280_15m",41.812222,-81.310556,"LEPAS",21.33,11.04,13.7,11.2
"1010","20070706-1281_10m",2007-07-06,"1281_10m",41.750278,-81.310556,"LEPAS",21.9,15.57,14.3,14.3
"1011","20070706-1281_5m",2007-07-06,"1281_5m",41.765278,-81.310556,"LEPAS",21.89,21.63,14.7,14.3
"1012","20070706-1310_5m",2007-07-06,"1310_5m",41.788611,-81.213333,"LEPAS",22.49,21.97,14,14.9
"1013","20070706-1318_20m",2007-07-06,"1318_20m",41.884167,-81.145556,"LEPAS",21.73,9.77,13.7,13.6
"1014","20070706-1319_15m",2007-07-06,"1319_15m",41.841111,-81.145556,"LEPAS",22.2,9.99,14.9,10.9
"1015","20070706-1320_10m",2007-07-06,"1320_10m",41.823056,-81.145556,"LEPAS",22.35,19.42,15,13.9
"1016","20070723-3-996",2007-07-23,"3-996",41.4475,-82.617778,"LEPAS",22.8,22.8,9.98,8.55
"1017","20070723-8-994",2007-07-23,"8-994",41.517778,-82.600556,"LEPAS",22.6,22.4,8.05,7.51
"1018","20070723-14-972",2007-07-23,"14-972",41.571667,-82.77,"LEPAS",22.5,22.5,7.94,7.53
"1019","20070723-16-970",2007-07-23,"16-970",41.640278,-82.765833,"LEPAS",22.5,22.4,8.31,7.85
"1020","20070723-27-918",2007-07-23,"27-918",41.775556,-83.054722,"LEPAS",22.9,22.4,8.79,7.43
"1021","20070723-29-905",2007-07-23,"29-905",41.866389,-83.135278,"LEPAS",22.8,22.5,8.99,8.29
"1022","20070723-36-873",2007-07-23,"36-873",41.768333,-83.300833,"LEPAS",23.1,23.1,8.93,8.43
"1023","20070723-37-890",2007-07-23,"37-890",41.7025,-83.248056,"LEPAS",23.1,23,9.08,8.5
"1024","20070724-1279_20m",2007-07-24,"1279_20m",41.85916667,-81.33722222,"LEPAS",22.69,11.9,8.9,8.2
"1025","20070724-1280_15m",2007-07-24,"1280_15m",41.812222,-81.310556,"LEPAS",23.3,21.46,8.8,7.4
"1026","20070724-1281_10m",2007-07-24,"1281_10m",41.750278,-81.310556,"LEPAS",24.09,23.07,8.1,7.8
"1027","20070724-1281_5m",2007-07-24,"1281_5m",41.765278,-81.310556,"LEPAS",24.12,23.24,8.4,8.1
"1028","20070724-1310_5m",2007-07-24,"1310_5m",41.788611,-81.213333,"LEPAS",24.57,23.68,8.4,7.2
"1029","20070724-1318_20m",2007-07-24,"1318_20m",41.884167,-81.145556,"LEPAS",23.03,10.7,8.2,9.6
"1030","20070724-1319_15m",2007-07-24,"1319_15m",41.841111,-81.145556,"LEPAS",23.88,22.53,8.9,8.8
"1031","20070724-1320_10m",2007-07-24,"1320_10m",41.823056,-81.145556,"LEPAS",24.23,22.86,8.7,7.3
"1032","20070731-3-996",2007-07-31,"3-996",41.4475,-82.617778,"LEPAS",24.1,23.7,9.75,8.16
"1033","20070731-8-994",2007-07-31,"8-994",41.517778,-82.600556,"LEPAS",23.5,23,9.29,7.8
"1034","20070731-14-972",2007-07-31,"14-972",41.571667,-82.77,"LEPAS",24,23.7,8.47,6.63
"1035","20070731-16-970",2007-07-31,"16-970",41.640278,-82.765833,"LEPAS",24,23.5,9.13,7.58
"1036","20070731-27-918",2007-07-31,"27-918",41.775556,-83.054722,"LEPAS",24.2,23.2,9.15,7.73
"1037","20070731-29-905",2007-07-31,"29-905",41.866389,-83.135278,"LEPAS",24.2,23.5,9.35,7.66
"1038","20070731-36-873",2007-07-31,"36-873",41.768333,-83.300833,"LEPAS",25,24.2,9.25,7.73
"1039","20070731-37-890",2007-07-31,"37-890",41.7025,-83.248056,"LEPAS",25.4,24.1,8.93,6.49
"1040","20070801-1279_20m",2007-08-01,"1279_20m",41.85916667,-81.33722222,"LEPAS",24.39,10.87,8.9,7.7
"1041","20070801-1280_15m",2007-08-01,"1280_15m",41.812222,-81.310556,"LEPAS",24.17,11.36,8.8,7.6
"1042","20070801-1281_10m",2007-08-01,"1281_10m",41.750278,-81.310556,"LEPAS",23.82,14.04,8.2,6.7
"1043","20070801-1281_5m",2007-08-01,"1281_5m",41.765278,-81.310556,"LEPAS",24.26,20.19,8.2,7.2
"1044","20070801-1310_5m",2007-08-01,"1310_5m",41.788611,-81.213333,"LEPAS",24.78,21.99,8.2,8.3
"1045","20070801-1318_20m",2007-08-01,"1318_20m",41.884167,-81.145556,"LEPAS",24.59,11.2,9,7.7
"1046","20070801-1319_15m",2007-08-01,"1319_15m",41.841111,-81.145556,"LEPAS",24.6,11.29,8.1,7.1
"1047","20070801-1320_10m",2007-08-01,"1320_10m",41.823056,-81.145556,"LEPAS",24.96,13.41,8.5,5.1
"1048","20070814-1279_20m",2007-08-14,"1279_20m",41.85916667,-81.33722222,"LEPAS",24.02,12.79,8.6,4.5
"1049","20070814-1280_15m",2007-08-14,"1280_15m",41.812222,-81.310556,"LEPAS",24.21,15.69,8.5,4
"1050","20070814-1281_10m",2007-08-14,"1281_10m",41.750278,-81.310556,"LEPAS",24.39,21.71,8,7.6
"1051","20070814-1281_5m",2007-08-14,"1281_5m",41.765278,-81.310556,"LEPAS",24.38,24.17,7.9,7.5
"1052","20070814-1310_5m",2007-08-14,"1310_5m",41.788611,-81.213333,"LEPAS",24.66,24.33,7.6,7.2
"1053","20070814-1318_20m",2007-08-14,"1318_20m",41.884167,-81.145556,"LEPAS",23.93,12.26,8.6,5.2
"1054","20070814-1319_15m",2007-08-14,"1319_15m",41.841111,-81.145556,"LEPAS",24.24,17.46,8.6,5.7
"1055","20070814-1320_10m",2007-08-14,"1320_10m",41.823056,-81.145556,"LEPAS",24.5,24.11,8.1,7.8
"1056","20070815-27-918",2007-08-15,"27-918",41.775556,-83.054722,"LEPAS",25.3,25.3,7.8,7.7
"1057","20070815-29-905",2007-08-15,"29-905",41.866389,-83.135278,"LEPAS",25.3,25.2,7.9,8
"1058","20070815-36-873",2007-08-15,"36-873",41.768333,-83.300833,"LEPAS",25.6,25.6,6.97,4.5
"1059","20070815-37-890",2007-08-15,"37-890",41.7025,-83.248056,"LEPAS",25.6,25.6,7.4,7.5
"1060","20070816-3-996",2007-08-16,"3-996",41.4475,-82.617778,"LEPAS",25.9,25.3,9.08,6.97
"1061","20070816-8-994",2007-08-16,"8-994",41.517778,-82.600556,"LEPAS",25.2,24.6,8.8,7.8
"1062","20070816-14-972",2007-08-16,"14-972",41.571667,-82.77,"LEPAS",25.7,25.2,9.2,7.3
"1063","20070816-16-970",2007-08-16,"16-970",41.640278,-82.765833,"LEPAS",25.7,25.2,8.6,7.6
"1064","20070828-3-996",2007-08-28,"3-996",41.4475,-82.617778,"LEPAS",25.6,23.8,14.2,10.5
"1065","20070828-8-994",2007-08-28,"8-994",41.517778,-82.600556,"LEPAS",24.4,22.9,11.1,5.47
"1066","20070828-14-972",2007-08-28,"14-972",41.571667,-82.77,"LEPAS",24,24,7.9,7.81
"1067","20070828-16-970",2007-08-28,"16-970",41.640278,-82.765833,"LEPAS",24.4,23.9,9.76,8.8
"1068","20070828-27-918",2007-08-28,"27-918",41.775556,-83.054722,"LEPAS",22.6,22.4,9.2,7.6
"1069","20070828-29-905",2007-08-28,"29-905",41.866389,-83.135278,"LEPAS",23.1,22.7,9.5,8.9
"1070","20070828-36-873",2007-08-28,"36-873",41.768333,-83.300833,"LEPAS",24.1,23.5,6.75,6.32
"1071","20070828-37-890",2007-08-28,"37-890",41.7025,-83.248056,"LEPAS",23.7,23.3,9.09,8.28
"1072","20070829-1279_20m",2007-08-29,"1279_20m",41.85916667,-81.33722222,"LEPAS",24.28,14.02,9.2,1
"1073","20070829-1280_15m",2007-08-29,"1280_15m",41.812222,-81.310556,"LEPAS",24.25,18.05,9.1,0.9
"1074","20070829-1281_10m",2007-08-29,"1281_10m",41.750278,-81.310556,"LEPAS",24.42,23.36,8,7.7
"1075","20070829-1281_5m",2007-08-29,"1281_5m",41.765278,-81.310556,"LEPAS",23.86,23.52,8.2,7.4
"1076","20070829-1310_5m",2007-08-29,"1310_5m",41.788611,-81.213333,"LEPAS",25.43,24.22,8.3,8.7
"1077","20070829-1318_20m",2007-08-29,"1318_20m",41.884167,-81.145556,"LEPAS",22.18,21.71,9,1.3
"1078","20070829-1319_15m",2007-08-29,"1319_15m",41.841111,-81.145556,"LEPAS",25.1,20.73,8.3,5
"1079","20070829-1320_10m",2007-08-29,"1320_10m",41.823056,-81.145556,"LEPAS",25.24,23.48,8.4,7.5
"1080","20070913-1279_20m",2007-09-13,"1279_20m",41.85916667,-81.33722222,"LEPAS",22.07,21.87,9.1,7.7
"1081","20070913-1280_15m",2007-09-13,"1280_15m",41.812222,-81.310556,"LEPAS",22.4,22.32,8.4,8.1
"1082","20070913-1281_10m",2007-09-13,"1281_10m",41.750278,-81.310556,"LEPAS",22.36,22.34,8.8,8.2
"1083","20070913-1281_5m",2007-09-13,"1281_5m",41.765278,-81.310556,"LEPAS",21.8,21.69,8.6,8.4
"1084","20070913-1310_5m",2007-09-13,"1310_5m",41.788611,-81.213333,"LEPAS",22.75,21.84,8.6,8.3
"1085","20070913-1318_20m",2007-09-13,"1318_20m",41.884167,-81.145556,"LEPAS",22.14,21.71,8.6,7.6
"1086","20070913-1319_15m",2007-09-13,"1319_15m",41.841111,-81.145556,"LEPAS",23.02,22.33,8.5,8.2
"1087","20070913-1320_10m",2007-09-13,"1320_10m",41.823056,-81.145556,"LEPAS",23.06,22.02,8.4,8.1
"1088","20070913-3-996",2007-09-13,"3-996",41.4475,-82.617778,"LEPAS",22.2,22,9.2,9.1
"1089","20070913-8-994",2007-09-13,"8-994",41.517778,-82.600556,"LEPAS",22.6,22.5,7.5,7.2
"1090","20070913-14-972",2007-09-13,"14-972",41.571667,-82.77,"LEPAS",22.1,22,6.9,6.8
"1091","20070913-16-970",2007-09-13,"16-970",41.640278,-82.765833,"LEPAS",22.4,22.2,7.3,7.15
"1092","20070913-29-905",2007-09-13,"29-905",41.866389,-83.135278,"LEPAS",22.4,22.1,7.8,7.5
"1093","20070913-36-873",2007-09-13,"36-873",41.768333,-83.300833,"LEPAS",22.2,21.7,8.3,7.4
"1094","20070913-37-890",2007-09-13,"37-890",41.7025,-83.248056,"LEPAS",22,21.5,8.05,7.4
"1095","20070913-27-918",2007-09-13,"27-918",41.775556,-83.054722,"LEPAS",22.3,21.1,8,7.6
"1096","20070925-27-918",2007-09-25,"27-918",41.775556,-83.054722,"LEPAS",20.6,20.6,8.96,8.6
"1097","20070925-29-905",2007-09-25,"29-905",41.866389,-83.135278,"LEPAS",20.4,20.4,9.2,8.9
"1098","20070925-36-873",2007-09-25,"36-873",41.768333,-83.300833,"LEPAS",21.8,20.9,9.76,8.62
"1099","20070925-37-890",2007-09-25,"37-890",41.7025,-83.248056,"LEPAS",21.4,21,9.5,8.8
"1100","20070927-3-996",2007-09-27,"3-996",41.4475,-82.617778,"LEPAS",21.4,21.3,8.1,8.1
"1101","20070927-8-994",2007-09-27,"8-994",41.517778,-82.600556,"LEPAS",21.4,21.4,8.47,8.37
"1102","20070927-14-972",2007-09-27,"14-972",41.571667,-82.77,"LEPAS",21.4,21,7.6,7.6
"1103","20070927-16-970",2007-09-27,"16-970",41.640278,-82.765833,"LEPAS",21.3,21.1,8.3,8.3
"1104","20071001-1279_20m",2007-10-01,"1279_20m",41.85916667,-81.33722222,"LEPAS",20.5,14.85,8.8,7.1
"1105","20071001-1280_15m",2007-10-01,"1280_15m",41.812222,-81.310556,"LEPAS",20.43,18.26,8.9,8.5
"1106","20071001-1281_10m",2007-10-01,"1281_10m",41.750278,-81.310556,"LEPAS",20.43,20.42,9,8.8
"1107","20071001-1281_5m",2007-10-01,"1281_5m",41.765278,-81.310556,"LEPAS",20.2,20,9,9
"1108","20080414-1281_5m",2008-04-14,"1281_5m",41.765278,-81.310556,"LEPAS",10.06,8.37,NA,NA
"1109","20080418-14-972",2008-04-18,"14-972",41.571667,-82.77,"LEPAS",12.97,12.22,9,8.2
"1110","20080418-16-970",2008-04-18,"16-970",41.640278,-82.765833,"LEPAS",12.79,12.84,8.9,7.3
"1111","20080418-27-918",2008-04-18,"27-918",41.775556,-83.054722,"LEPAS",12.82,12.85,8.9,7.8
"1112","20080418-29-905",2008-04-18,"29-905",41.866389,-83.135278,"LEPAS",12.81,12.63,9.3,8.2
"1113","20080418-36-873",2008-04-18,"36-873",41.768333,-83.300833,"LEPAS",12.2,12.66,11.4,8.4
"1114","20080418-8-994",2008-04-18,"8-994",41.517778,-82.600556,"LEPAS",14.53,14.02,6.9,6.2
"1115","20080418-37-890",2008-04-18,"37-890",41.7025,-83.248056,"LEPAS",11.8,13.08,13.4,8.4
"1116","20080418-3-996",2008-04-18,"3-996",41.4475,-82.617778,"LEPAS",13.63,13.47,7.5,6.8
"1117","20080421-1280_15m",2008-04-21,"1280_15m",41.812222,-81.310556,"LEPAS",10.06,8.37,NA,NA
"1118","20080421-1281_10m",2008-04-21,"1281_10m",41.750278,-81.310556,"LEPAS",9.6,5.44,12.87,23.9
"1119","20080430-1280_15m",2008-04-30,"1280_15m",41.812222,-81.310556,"LEPAS",11.99,11.95,11,10.6
"1120","20080430-1281_5m",2008-04-30,"1281_5m",41.765278,-81.310556,"LEPAS",8.6,7.72,12.27,13.52
"1121","20080505-14-972",2008-05-05,"14-972",41.571667,-82.77,"LEPAS",12.6,12.9,11.11,10.58
"1122","20080505-16-970",2008-05-05,"16-970",41.640278,-82.765833,"LEPAS",12.3,13.5,10.25,10.46
"1123","20080505-27-918",2008-05-05,"27-918",41.775556,-83.054722,"LEPAS",13.7,12.7,10.69,10.46
"1124","20080505-29-905",2008-05-05,"29-905",41.866389,-83.135278,"LEPAS",13.5,12.7,10.55,10.26
"1125","20080505-36-873",2008-05-05,"36-873",41.768333,-83.300833,"LEPAS",14.7,13.7,9.85,9.66
"1126","20080505-8-994",2008-05-05,"8-994",41.517778,-82.600556,"LEPAS",10.8,12.1,11.55,11.56
"1127","20080505-37-890",2008-05-05,"37-890",41.7025,-83.248056,"LEPAS",14.1,13.7,9.82,9.72
"1128","20080505-3-996",2008-05-05,"3-996",41.4475,-82.617778,"LEPAS",13.2,12.2,10.8,10.89
"1129","20080506-14-972",2008-05-06,"14-972",41.571667,-82.77,"LEPAS",NA,NA,NA,NA
"1130","20080506-16-970",2008-05-06,"16-970",41.640278,-82.765833,"LEPAS",NA,NA,NA,NA
"1131","20080506-27-918",2008-05-06,"27-918",41.775556,-83.054722,"LEPAS",NA,NA,NA,NA
"1132","20080506-29-905",2008-05-06,"29-905",41.866389,-83.135278,"LEPAS",NA,NA,NA,NA
"1133","20080506-2-994",2008-05-06,"2-994",41.445278,-82.617778,"LEPAS",NA,NA,NA,NA
"1134","20080508-1279_20m",2008-05-08,"1279_20m",41.85916667,-81.33722222,"LEPAS",9.2,9.14,11.7,11.8
"1135","20080508-1280_15m",2008-05-08,"1280_15m",41.812222,-81.310556,"LEPAS",10.41,10.39,11.2,11
"1136","20080508-1281_10m",2008-05-08,"1281_10m",41.750278,-81.310556,"LEPAS",11.9,11.87,10.7,10.7
"1137","20080508-1281_5m",2008-05-08,"1281_5m",41.765278,-81.310556,"LEPAS",11.99,11.95,11,10.6
"1138","20080508-1310_5m",2008-05-08,"1310_5m",41.788611,-81.213333,"LEPAS",12.94,12.06,10.5,10.3
"1139","20080508-1318_20m",2008-05-08,"1318_20m",41.884167,-81.145556,"LEPAS",8.94,8,11.8,12.3
"1140","20080508-1319_15m",2008-05-08,"1319_15m",41.841111,-81.145556,"LEPAS",11.33,10.72,10.8,11
"1141","20080508-1320_10m",2008-05-08,"1320_10m",41.823056,-81.145556,"LEPAS",11.97,11.68,10.8,10.7
"1142","20080521-14-972",2008-05-21,"14-972",41.571667,-82.77,"LEPAS",14,13.9,9.53,9.56
"1143","20080521-16-970",2008-05-21,"16-970",41.640278,-82.765833,"LEPAS",13.7,13.6,9.79,9.85
"1144","20080521-8-994",2008-05-21,"8-994",41.517778,-82.600556,"LEPAS",13.3,13.3,10.92,10.68
"1145","20080521-3-996",2008-05-21,"3-996",41.4475,-82.617778,"LEPAS",14.2,14.2,10.1,9.97
"1146","20080523-1279_20m",2008-05-23,"1279_20m",41.85916667,-81.33722222,"LEPAS",11.6,11.15,11.7,12.1
"1147","20080523-1280_15m",2008-05-23,"1280_15m",41.812222,-81.310556,"LEPAS",12.54,12.35,11.9,12.6
"1148","20080523-1281_10m",2008-05-23,"1281_10m",41.750278,-81.310556,"LEPAS",13.05,12.89,11.5,13
"1149","20080523-1281_5m",2008-05-23,"1281_5m",41.765278,-81.310556,"LEPAS",13.58,13.54,12.3,13.2
"1150","20080523-1310_5m",2008-05-23,"1310_5m",41.788611,-81.213333,"LEPAS",14.06,13.16,11.2,11.3
"1151","20080523-1318_20m",2008-05-23,"1318_20m",41.884167,-81.145556,"LEPAS",11.75,10.75,11.8,12.6
"1152","20080523-1319_15m",2008-05-23,"1319_15m",41.841111,-81.145556,"LEPAS",13.1,12.29,11.5,12.4
"1153","20080523-1320_10m",2008-05-23,"1320_10m",41.823056,-81.145556,"LEPAS",13.64,12.74,11.3,12.1
"1154","20080523-27-918",2008-05-23,"27-918",41.775556,-83.054722,"LEPAS",15.1,13.4,10.44,10.48
"1155","20080523-29-905",2008-05-23,"29-905",41.866389,-83.135278,"LEPAS",14.3,13,11.06,11.01
"1156","20080523-36-873",2008-05-23,"36-873",41.768333,-83.300833,"LEPAS",14.3,13.8,10.68,10.5
"1157","20080523-37-890",2008-05-23,"37-890",41.7025,-83.248056,"LEPAS",14.2,14,10.58,10.34
"1158","20080528-1320_10m",2008-05-28,"1320_10m",41.823056,-81.145556,"LEPAS",NA,NA,NA,NA
"1159","20080603-1279_20m",2008-06-03,"1279_20m",41.85916667,-81.33722222,"LEPAS",14.32,14.06,9.9,10.2
"1160","20080603-1280_15m",2008-06-03,"1280_15m",41.812222,-81.310556,"LEPAS",15.3,14.62,9.8,9.7
"1161","20080603-1281_10m",2008-06-03,"1281_10m",41.750278,-81.310556,"LEPAS",16.36,15.86,10.1,10
"1162","20080603-1281_5m",2008-06-03,"1281_5m",41.765278,-81.310556,"LEPAS",17.29,16.97,9.4,10.1
"1163","20080603-1310_5m",2008-06-03,"1310_5m",41.788611,-81.213333,"LEPAS",17.58,16.64,9.9,9.9
"1164","20080603-1318_20m",2008-06-03,"1318_20m",41.884167,-81.145556,"LEPAS",14.03,11.74,10.4,10.6
"1165","20080603-1319_15m",2008-06-03,"1319_15m",41.841111,-81.145556,"LEPAS",15.48,14.52,9.7,9.9
"1166","20080603-1320_10m",2008-06-03,"1320_10m",41.823056,-81.145556,"LEPAS",16.71,15.63,9.6,9.8
"1167","20080605-14-972",2008-06-05,"14-972",41.571667,-82.77,"LEPAS",18.1,17.9,10.39,10.2
